Wall time,Step,Value
158.2551679611206,0,2.851353406906128
1829.5124983787537,4,4.660918235778809
3518.968246936798,8,5.808650493621826
5194.791176080704,12,6.305403709411621
6789.197911262512,16,6.365321636199951
8412.709511041641,20,7.343534469604492
10057.809238672256,24,5.984344959259033
11677.466865062714,28,5.526937961578369
13280.571089029312,32,6.031968116760254
14886.703160762787,36,6.358868598937988
16535.908107042313,40,6.468281269073486
18156.363286972046,44,6.531311511993408
19766.41237807274,48,6.610733985900879
21374.371472120285,52,7.4196367263793945
22986.658838510513,56,6.6575446128845215
24639.597242593765,60,6.3865437507629395
26252.26812028885,64,6.860601902008057
27866.041988372803,68,6.134384632110596
29479.228103160858,72,7.596454620361328
31090.27847623825,76,7.046105861663818
32744.337084531784,80,7.059749603271484
34355.75684261322,84,7.284907341003418
35966.90257334709,88,7.559073448181152
37579.51264882088,92,8.115910530090332
39185.853754520416,96,6.616971015930176
40841.30510878563,100,5.774444103240967
42454.53162240982,104,6.30690860748291
44066.06217646599,108,6.170646667480469
45680.93181347847,112,6.122927665710449
47294.97972917557,116,6.176811218261719
48954.49114847183,120,5.416041374206543
50571.03604245186,124,6.716270923614502
52189.29952740669,128,5.1185102462768555
53810.64085316658,132,5.19736385345459
55434.124789237976,136,6.688627243041992
57088.56306195259,140,7.797477722167969
58703.48355102539,144,7.31121301651001
60325.937559366226,148,7.052370071411133
61953.95574402809,152,6.009174346923828
63580.92508268356,156,4.123180866241455
65247.746591091156,160,4.216782569885254
66876.31101870537,164,3.951889753341675
68508.0404779911,168,4.990181922912598
70137.4170885086,172,4.96562385559082
71768.17857933044,176,5.73994255065918
73438.17708778381,180,7.471136569976807
75076.56090664864,184,5.095738887786865
76711.83473992348,188,4.668388366699219
78349.63921642303,192,4.189303398132324
79985.96281266212,196,4.466142654418945
81666.16921162605,200,4.4972310066223145
