Wall time,Step,Value
184.8957395553589,0,2.9752137660980225
1837.276281118393,4,5.147817611694336
3473.8395261764526,8,5.948246479034424
5107.1374254226685,12,6.513418674468994
6735.864513874054,16,6.7773213386535645
8406.48594379425,20,7.3019866943359375
10037.051924705505,24,5.881096363067627
11664.683394670486,28,6.350613117218018
13292.151372909546,32,5.845633506774902
14920.167654514313,36,6.244240760803223
16607.999320745468,40,6.909653663635254
18242.904212236404,44,6.465024948120117
19874.820472717285,48,6.129772186279297
21507.835134983063,52,6.901132583618164
23138.31205844879,56,6.914798736572266
24829.300565719604,60,6.962744235992432
26461.4060485363,64,6.42857551574707
28094.010625123978,68,7.116905212402344
29726.645040750504,72,7.892090320587158
31359.48055124283,76,7.757470607757568
33039.10528922081,80,7.254013538360596
34669.32812476158,84,7.597513675689697
36301.87926387787,88,7.619818687438965
37937.398562669754,92,7.383466720581055
39577.03512644768,96,6.222316741943359
41263.79019880295,100,5.748394012451172
42898.450367450714,104,6.270386695861816
44537.352519750595,108,4.7858734130859375
46173.88815021515,112,5.433204650878906
47812.80946159363,116,5.216221332550049
49496.32155561447,120,5.963367462158203
51156.65077614784,124,5.389819622039795
52823.32671260834,128,5.300121784210205
54483.5506811142,132,7.297090530395508
56141.422552108765,136,7.2642598152160645
57852.96400022507,140,6.974002838134766
59496.57016515732,144,5.754665851593018
61132.479872465134,148,5.440773010253906
62766.81239247322,152,7.276668071746826
64405.90197300911,156,5.442492485046387
66101.60768866539,160,5.012056827545166
67775.2452673912,164,4.184360504150391
69422.50186753273,168,5.1124372482299805
71069.23750853539,172,6.197696208953857
72716.09868979454,176,6.557757377624512
74413.92680048943,180,6.131167411804199
76075.8465924263,184,6.89828634262085
77735.79917788506,188,6.960594177246094
79402.49202227592,192,6.333801746368408
81075.15308308601,196,4.839887619018555
82797.73452043533,200,3.910341501235962
