Wall time,Step,Value
168.40129971504211,0,2.1912314891815186
1857.187549829483,4,2.14271879196167
3568.5549154281616,8,2.18963623046875
5199.569888114929,12,2.423877716064453
6858.133605003357,16,2.587975025177002
8562.197840929031,20,2.363279104232788
10230.274919748306,24,2.4166505336761475
11896.760404348373,28,2.3245911598205566
13566.446625947952,32,2.2797632217407227
15231.387889146805,36,2.3635635375976562
16915.70508790016,40,2.285594940185547
18557.964573144913,44,2.2324161529541016
20202.01003265381,48,2.0618627071380615
21846.892859458923,52,2.1086983680725098
23487.8566198349,56,2.1645824909210205
25173.993230581284,60,2.2040419578552246
26822.027336597443,64,2.1329846382141113
28463.3044090271,68,2.133065938949585
30105.52968788147,72,2.0280532836914062
31746.324194908142,76,1.9020329713821411
33437.111941576004,80,2.1783883571624756
35076.036437273026,84,1.9868143796920776
36735.365267038345,88,2.0460238456726074
38407.069575071335,92,2.068979501724243
40094.03490495682,96,1.9962468147277832
41842.73793435097,100,1.9950165748596191
43544.53390169144,104,1.8442009687423706
45244.910048246384,108,1.9483777284622192
46939.07963347435,112,1.9418448209762573
48620.81999659538,116,1.8991397619247437
50293.58661389351,120,1.9470739364624023
51928.88004040718,124,1.936684012413025
53563.22054696083,128,1.9123388528823853
55199.34868645668,132,2.002051830291748
56833.43160915375,136,1.8867549896240234
58515.22211647034,140,1.8052067756652832
60151.5669298172,144,2.0047478675842285
61786.40625810623,148,1.9580011367797852
63422.686733961105,152,1.942726492881775
65058.17619752884,156,1.8894973993301392
66738.776034832,160,1.9177088737487793
68374.14984440804,164,1.8744300603866577
70008.88231706619,168,1.949544906616211
71644.11778116226,172,1.9554239511489868
73283.18683052063,176,1.9077399969100952
74967.84474372864,180,1.9150105714797974
76608.99815368652,184,1.8885221481323242
78250.34809041023,188,1.8687299489974976
79897.73257517815,192,1.8758593797683716
81533.90987086296,196,1.7988840341567993
83228.093978405,200,1.9308338165283203
