Wall time,Step,Value
133.65010929107666,0,0.667865514755249
1031.958134174347,4,3.031604051589966
1947.5870130062103,8,2.277958869934082
2862.3060286045074,12,2.2061967849731445
3778.0440080165863,16,2.588444709777832
4724.226856708527,20,3.006693124771118
5639.143380880356,24,3.1683998107910156
6553.736351728439,28,3.04290509223938
7468.245138883591,32,3.4386236667633057
8382.172917366028,36,2.9704394340515137
9327.886085987091,40,3.269427537918091
10242.29942202568,44,3.684584856033325
11156.565887928009,48,2.831505060195923
12070.689201831818,52,2.522739887237549
12985.386677026749,56,2.5984749794006348
13928.551329612732,60,2.6368260383605957
14842.976253032684,64,2.271732807159424
15757.345606088638,68,2.267008066177368
16671.77448630333,72,2.4831502437591553
17586.371428012848,76,2.031923770904541
18537.435117006302,80,1.9460667371749878
19451.114839076996,84,2.1521873474121094
20364.430594444275,88,2.2331979274749756
21277.595033168793,92,2.180539846420288
22190.489087104797,96,2.2143943309783936
23132.288974285126,100,2.282869815826416
24044.217302799225,104,2.142274856567383
24956.542192220688,108,2.31060791015625
25869.092958450317,112,2.1247029304504395
26781.441791534424,116,2.3025152683258057
27723.380969762802,120,2.221717357635498
28635.812648773193,124,2.224764347076416
29548.920283079147,128,2.2896158695220947
30461.30958175659,132,2.131453037261963
31373.772042512894,136,2.23846173286438
32314.615340471268,140,2.1111927032470703
33225.92616772652,144,2.002195119857788
34137.32037258148,148,1.9466547966003418
35048.805778265,152,2.0475711822509766
35960.005299568176,156,2.061924457550049
36899.894800662994,160,2.1360924243927
37810.86363148689,164,2.094709634780884
38722.317480802536,168,2.214911460876465
39633.240230321884,172,2.004484176635742
40544.615402936935,176,2.0841662883758545
41484.287316560745,180,2.049004554748535
42395.48679995537,184,2.214561939239502
43306.63731217384,188,2.0217649936676025
44218.02530193329,192,2.0963306427001953
45129.30917310715,196,2.194042444229126
46068.1904027462,200,2.08652925491333
