Wall time,Step,Value
1501.1811599731445,0,1.538603663444519
2086.045646429062,4,0.7050648331642151
2672.0783565044403,8,0.4500254988670349
3257.0049209594727,12,0.5542717576026917
3843.051996946335,16,0.742315411567688
5860.07124376297,20,0.9289014339447021
6445.038776397705,24,0.7734247446060181
7031.108569860458,28,0.596069872379303
7617.337826013565,32,0.6278921961784363
8202.269796133041,36,0.576570451259613
10216.24404001236,40,0.5483817458152771
10801.138737916946,44,0.5364586710929871
11387.57550740242,48,0.5400437116622925
11974.062597036362,52,0.5509567856788635
12559.495307445526,56,0.5392677187919617
14571.574708938599,60,0.6599718332290649
15157.293639421463,64,0.42685896158218384
15742.316697835922,68,0.5608410835266113
16328.173936367035,72,0.5752264261245728
16913.342849731445,76,0.5210236310958862
18926.667776107788,80,0.5144761204719543
19512.822920799255,84,0.5078362822532654
20098.24430346489,88,0.6280040740966797
20684.380648851395,92,0.5783121585845947
21270.4119246006,96,0.5721354484558105
23280.324531793594,100,0.6843293309211731
23866.31252503395,104,0.5811994671821594
24451.22325348854,108,0.6131011247634888
25037.202174186707,112,0.6124683022499084
25623.305235862732,116,0.656182050704956
27633.619990110397,120,0.6198145151138306
28219.76459980011,124,0.6862169504165649
28805.770505189896,128,0.6451818943023682
29390.90876841545,132,0.6134610772132874
29977.523984909058,136,0.5994062423706055
31989.840803861618,140,0.6675426959991455
32576.454676389694,144,0.6113820672035217
33163.097942352295,148,0.6093349456787109
33748.99052929878,152,0.6111719012260437
34335.838077545166,156,0.6065324544906616
36350.02881836891,160,0.6047860383987427
36935.8537838459,164,0.5954115390777588
37522.70812988281,168,0.6155028939247131
38108.61037826538,172,0.6117507815361023
38695.2658495903,176,0.667682409286499
40708.824689388275,180,0.6365732550621033
41293.74933195114,184,0.6355565190315247
41880.09466981888,188,0.643413782119751
42466.33100819588,192,0.6200031638145447
43051.663753032684,196,0.6015241146087646
45063.15397691727,200,0.6331065893173218
45648.43721842766,204,0.6444957852363586
46234.73186278343,208,0.6359013915061951
46820.88778924942,212,0.6702244877815247
47406.00182032585,216,0.6097913980484009
49418.85128951073,220,0.6356614232063293
50005.465310812,224,0.6693965792655945
50591.30600810051,228,0.6638915538787842
51178.1767039299,232,0.6010829210281372
51763.87069320679,236,0.6201564073562622
53778.23499560356,240,0.6474419832229614
54365.17534375191,244,0.6729886531829834
54951.348116636276,248,0.6351289749145508
55538.49164056778,252,0.6908029913902283
56125.510429143906,256,0.6232267022132874
58131.24753642082,260,0.6438541412353516
58717.94048714638,264,0.6417046785354614
59303.78569102287,268,0.6791167259216309
59890.481548309326,272,0.6275811791419983
60477.48876261711,276,0.6613737940788269
62483.53420853615,280,0.6425037980079651
63070.12422513962,284,0.6512565016746521
63656.62649822235,288,0.6569724082946777
64242.01899385452,292,0.629378616809845
64828.61079502106,296,0.6927086114883423
66834.75347566605,300,0.6662408113479614
67421.78915715218,304,0.669885516166687
68008.85447335243,308,0.6563530564308167
68594.80960321426,312,0.6619732975959778
69181.89214277267,316,0.6274114847183228
71189.85793566704,320,0.65129554271698
71775.18265771866,324,0.6564663648605347
72361.51322054863,328,0.6674200892448425
72946.96855401993,332,0.6661034226417542
73534.02624702454,336,0.6599261164665222
75541.8424975872,340,0.6734133362770081
76127.996509552,344,0.6662450432777405
76715.15040826797,348,0.6731501221656799
77302.37402677536,352,0.6618961691856384
77888.70055150986,356,0.6936556100845337
79897.13044404984,360,0.6899396181106567
80483.31422328949,364,0.7082824110984802
81070.65241718292,368,0.6792765259742737
81657.92931771278,372,0.6648539900779724
82244.4315764904,376,0.6718008518218994
84253.62471365929,380,0.6559143662452698
84840.889128685,384,0.694623589515686
85427.10361027718,388,0.7595871686935425
86014.63186001778,392,0.616802453994751
86601.03296136856,396,0.6719939112663269
88612.51469135284,400,0.6608044505119324
89199.66774177551,404,0.6641184091567993
89785.99484920502,408,0.6595461368560791
90373.27905154228,412,0.6586870551109314
90960.55016613007,416,0.6809836030006409
92969.62401390076,420,0.6619645357131958
93556.76570916176,424,0.6738080978393555
94143.05508065224,428,0.6529857516288757
94729.86246919632,432,0.6702089905738831
95316.46000409126,436,0.688328206539154
97324.44712376595,440,0.6511939764022827
97910.7249763012,444,0.6699157357215881
98497.43757271767,448,0.6835744380950928
99083.07132434845,452,0.7167332768440247
99669.86692237854,456,0.6837813258171082
101677.54518818855,460,0.6776820421218872
102263.45378923416,464,0.6830957531929016
102849.62640213966,468,0.7213205099105835
103434.61301231384,472,0.6862844824790955
104020.63269686699,476,0.6883195042610168
106034.09256768227,480,0.6987547278404236
106619.40467309952,484,0.700420618057251
107205.36757564545,488,0.668090283870697
107790.43313264847,492,0.6931843161582947
108376.49642014503,496,0.6996755003929138
110387.3705728054,500,0.6932913661003113
110972.77070403099,504,0.6861872673034668
111559.10912322998,508,0.6998544335365295
112145.43173718452,512,0.6927310824394226
112731.12159895897,516,0.6815720200538635
114744.34448575974,520,0.7163827419281006
115329.98671245575,524,0.705087423324585
115916.40030097961,528,0.6808360815048218
116502.89437413216,532,0.686648428440094
117088.45180034637,536,0.6787434220314026
119099.58951377869,540,0.7149074077606201
119685.98363375664,544,0.6717653274536133
120271.42384386063,548,0.6787225008010864
120858.07807779312,552,0.682830810546875
121443.63825535774,556,0.654360294342041
123451.79893398285,560,0.6967177987098694
124038.63007998466,564,0.6752567291259766
124625.07982516289,568,0.6948109269142151
125212.4741384983,572,0.669366180896759
125799.83812117577,576,0.6694421172142029
127832.62121868134,580,0.6971620917320251
128419.19771027565,584,0.703802227973938
129004.8165564537,588,0.683592677116394
129591.58359026909,592,0.6895973682403564
130178.37063479424,596,0.6843377351760864
132183.1928076744,600,0.683811604976654
132769.73655939102,604,0.6767948865890503
133356.70265197754,608,0.6690778732299805
133942.98336315155,612,0.6803972125053406
134530.2768177986,616,0.6919209957122803
136538.87975597382,620,0.6557983756065369
137125.86724495888,624,0.6918943524360657
137712.84560275078,628,0.6582447290420532
138298.64201927185,632,0.6753145456314087
138885.53271842003,636,0.6924031376838684
