Wall time,Step,Value
1501.1811599731445,0,0.750121533870697
2086.045646429062,4,3.9271345138549805
2672.0783565044403,8,4.099596977233887
3257.0049209594727,12,3.6275665760040283
3843.051996946335,16,2.1252615451812744
5860.07124376297,20,1.793769359588623
6445.038776397705,24,2.1713340282440186
7031.108569860458,28,2.7902424335479736
7617.337826013565,32,2.638855218887329
8202.269796133041,36,2.8898534774780273
10216.24404001236,40,2.9200572967529297
10801.138737916946,44,3.079559564590454
11387.57550740242,48,2.783834218978882
11974.062597036362,52,2.9527571201324463
12559.495307445526,56,2.9462997913360596
14571.574708938599,60,3.0476491451263428
15157.293639421463,64,3.037306785583496
15742.316697835922,68,2.994981288909912
16328.173936367035,72,2.749096632003784
16913.342849731445,76,2.9038143157958984
18926.667776107788,80,2.99019455909729
19512.822920799255,84,2.91845965385437
20098.24430346489,88,2.8040921688079834
20684.380648851395,92,2.7224488258361816
21270.4119246006,96,2.6841137409210205
23280.324531793594,100,2.397352457046509
23866.31252503395,104,2.661419153213501
24451.22325348854,108,2.5229382514953613
25037.202174186707,112,2.5595719814300537
25623.305235862732,116,2.235008478164673
27633.619990110397,120,2.418562412261963
28219.76459980011,124,2.125575065612793
28805.770505189896,128,2.3094241619110107
29390.90876841545,132,2.3947255611419678
29977.523984909058,136,2.377115488052368
31989.840803861618,140,2.201568126678467
32576.454676389694,144,2.2531425952911377
33163.097942352295,148,2.3457448482513428
33748.99052929878,152,2.2912166118621826
34335.838077545166,156,2.2614102363586426
36350.02881836891,160,2.3267064094543457
36935.8537838459,164,2.406553030014038
37522.70812988281,168,2.252980947494507
38108.61037826538,172,2.2632675170898438
38695.2658495903,176,2.1259851455688477
40708.824689388275,180,2.14766001701355
41293.74933195114,184,2.178971529006958
41880.09466981888,188,2.1809232234954834
42466.33100819588,192,2.2368226051330566
43051.663753032684,196,2.24653697013855
45063.15397691727,200,2.1400814056396484
45648.43721842766,204,2.115516185760498
46234.73186278343,208,2.178043842315674
46820.88778924942,212,2.135314702987671
47406.00182032585,216,2.2368319034576416
49418.85128951073,220,2.161156177520752
50005.465310812,224,2.0784997940063477
50591.30600810051,228,2.1989779472351074
