Wall time,Step,Value
1501.1811599731445,0,614.7515258789062
2086.045646429062,4,614.7515258789062
2672.0783565044403,8,614.7515258789062
3257.0049209594727,12,614.7515258789062
3843.051996946335,16,614.7515258789062
5860.07124376297,20,425.76043701171875
6445.038776397705,24,425.76043701171875
7031.108569860458,28,425.76043701171875
7617.337826013565,32,425.76043701171875
8202.269796133041,36,425.76043701171875
10216.24404001236,40,523.5172119140625
10801.138737916946,44,523.5172119140625
11387.57550740242,48,523.5172119140625
11974.062597036362,52,523.5172119140625
12559.495307445526,56,523.5172119140625
14571.574708938599,60,455.7904357910156
15157.293639421463,64,455.7904357910156
15742.316697835922,68,455.7904357910156
16328.173936367035,72,455.7904357910156
16913.342849731445,76,455.7904357910156
18926.667776107788,80,405.6104736328125
19512.822920799255,84,405.6104736328125
20098.24430346489,88,405.6104736328125
20684.380648851395,92,405.6104736328125
21270.4119246006,96,405.6104736328125
23280.324531793594,100,412.2691955566406
23866.31252503395,104,412.2691955566406
24451.22325348854,108,412.2691955566406
25037.202174186707,112,412.2691955566406
25623.305235862732,116,412.2691955566406
27633.619990110397,120,290.12969970703125
28219.76459980011,124,290.12969970703125
28805.770505189896,128,290.12969970703125
29390.90876841545,132,290.12969970703125
29977.523984909058,136,290.12969970703125
31989.840803861618,140,250.96438598632812
32576.454676389694,144,250.96438598632812
33163.097942352295,148,250.96438598632812
33748.99052929878,152,250.96438598632812
34335.838077545166,156,250.96438598632812
36350.02881836891,160,210.81173706054688
36935.8537838459,164,210.81173706054688
37522.70812988281,168,210.81173706054688
38108.61037826538,172,210.81173706054688
38695.2658495903,176,210.81173706054688
40708.824689388275,180,181.43177795410156
41293.74933195114,184,181.43177795410156
41880.09466981888,188,181.43177795410156
42466.33100819588,192,181.43177795410156
43051.663753032684,196,181.43177795410156
45063.15397691727,200,174.45938110351562
45648.43721842766,204,174.45938110351562
46234.73186278343,208,174.45938110351562
46820.88778924942,212,174.45938110351562
47406.00182032585,216,174.45938110351562
49418.85128951073,220,167.640869140625
50005.465310812,224,167.640869140625
50591.30600810051,228,167.640869140625
51178.1767039299,232,167.640869140625
51763.87069320679,236,167.640869140625
53778.23499560356,240,167.39801025390625
54365.17534375191,244,167.39801025390625
54951.348116636276,248,167.39801025390625
55538.49164056778,252,167.39801025390625
56125.510429143906,256,167.39801025390625
58131.24753642082,260,157.85888671875
58717.94048714638,264,157.85888671875
59303.78569102287,268,157.85888671875
59890.481548309326,272,157.85888671875
60477.48876261711,276,157.85888671875
62483.53420853615,280,159.80831909179688
63070.12422513962,284,159.80831909179688
63656.62649822235,288,159.80831909179688
64242.01899385452,292,159.80831909179688
64828.61079502106,296,159.80831909179688
66834.75347566605,300,152.49496459960938
67421.78915715218,304,152.49496459960938
68008.85447335243,308,152.49496459960938
68594.80960321426,312,152.49496459960938
69181.89214277267,316,152.49496459960938
71189.85793566704,320,149.70840454101562
71775.18265771866,324,149.70840454101562
72361.51322054863,328,149.70840454101562
72946.96855401993,332,149.70840454101562
73534.02624702454,336,149.70840454101562
75541.8424975872,340,151.29412841796875
76127.996509552,344,151.29412841796875
76715.15040826797,348,151.29412841796875
77302.37402677536,352,151.29412841796875
77888.70055150986,356,151.29412841796875
79897.13044404984,360,153.4165802001953
80483.31422328949,364,153.4165802001953
81070.65241718292,368,153.4165802001953
81657.92931771278,372,153.4165802001953
82244.4315764904,376,153.4165802001953
84253.62471365929,380,155.0531005859375
84840.889128685,384,155.0531005859375
85427.10361027718,388,155.0531005859375
86014.63186001778,392,155.0531005859375
86601.03296136856,396,155.0531005859375
88612.51469135284,400,155.8991241455078
89199.66774177551,404,155.8991241455078
89785.99484920502,408,155.8991241455078
90373.27905154228,412,155.8991241455078
90960.55016613007,416,155.8991241455078
92969.62401390076,420,158.4771270751953
93556.76570916176,424,158.4771270751953
94143.05508065224,428,158.4771270751953
94729.86246919632,432,158.4771270751953
95316.46000409126,436,158.4771270751953
97324.44712376595,440,154.5541534423828
97910.7249763012,444,154.5541534423828
98497.43757271767,448,154.5541534423828
99083.07132434845,452,154.5541534423828
99669.86692237854,456,154.5541534423828
101677.54518818855,460,152.83010864257812
102263.45378923416,464,152.83010864257812
102849.62640213966,468,152.83010864257812
103434.61301231384,472,152.83010864257812
104020.63269686699,476,152.83010864257812
106034.09256768227,480,151.01502990722656
106619.40467309952,484,151.01502990722656
107205.36757564545,488,151.01502990722656
107790.43313264847,492,151.01502990722656
108376.49642014503,496,151.01502990722656
