Wall time,Step,Value
225.2390115261078,0,0.716132640838623
3817.8650374412537,4,3.52500319480896
7462.107979297638,8,2.6870243549346924
11105.360000610352,12,2.7747554779052734
14763.32806301117,16,3.2667236328125
18425.36987733841,20,3.8590307235717773
22106.606726884842,24,4.261868953704834
25769.96745467186,28,4.375737190246582
29328.692803382874,32,4.55442476272583
32850.92384696007,36,4.239800453186035
36414.50280857086,40,4.117086887359619
39995.375507593155,44,4.172905445098877
43534.2699174881,48,4.557260036468506
47077.73428440094,52,4.249267578125
50633.014563560486,56,4.01522970199585
54216.21283531189,60,4.334894180297852
57783.69199991226,64,4.0808329582214355
61326.57578134537,68,4.224613189697266
64872.13285064697,72,4.33151912689209
68421.41965150833,76,4.201050758361816
72017.03980946541,80,4.695807933807373
75635.44274640083,84,4.279058933258057
79254.87267661095,88,4.389584541320801
82874.66828632355,92,3.966961145401001
86485.76710438728,96,4.3049750328063965
90129.75187134743,100,4.261771202087402
93730.1878798008,104,4.393702983856201
97293.49764609337,108,4.197299003601074
100864.66549372673,112,4.356003761291504
104521.7428765297,116,4.679286003112793
108223.54669260979,120,4.98289680480957
111929.98392438889,124,5.250568389892578
115609.73576641083,128,3.9223034381866455
119206.93908166885,132,3.9671099185943604
122825.65960001945,136,3.8456244468688965
126476.94569659233,140,3.9636600017547607
130073.70312547684,144,4.100034236907959
133651.6586523056,148,3.987067937850952
137231.00694346428,152,4.033210754394531
140788.99260425568,156,3.9949920177459717
144371.08385920525,160,4.137743949890137
148028.4479176998,164,3.979464054107666
151695.80379390717,168,3.959697723388672
155345.91620445251,172,4.372280597686768
159017.53920650482,176,3.731172561645508
162702.83075618744,180,4.448159694671631
166374.5670156479,184,3.9682462215423584
170047.91109585762,188,4.257015228271484
173709.93765091896,192,4.017309188842773
177365.16660809517,196,3.934739589691162
181066.53038430214,200,4.153369426727295
184776.0149166584,204,3.4974050521850586
188466.77234053612,208,4.032279968261719
192146.96503162384,212,3.6300857067108154
195833.51864552498,216,3.6296706199645996
199542.23817682266,220,4.366273880004883
203214.35715818405,224,3.5548205375671387
206919.90521240234,228,3.840847969055176
210626.02525401115,232,3.9284896850585938
214319.11308002472,236,3.7767744064331055
218044.32363772392,240,4.120560646057129
221724.1403312683,244,3.4944889545440674
225411.79299139977,248,3.639691114425659
229086.72343206406,252,3.342205762863159
232765.57770252228,256,3.5430121421813965
236465.6401093006,260,3.4684395790100098
240173.52626872063,264,3.5989112854003906
243893.70008730888,268,3.751274585723877
247597.441300869,272,3.9239535331726074
251292.6560230255,276,4.144386291503906
255030.58058834076,280,4.569884300231934
258724.6045024395,284,3.335736036300659
262430.0065882206,288,3.5609567165374756
266130.3250710964,292,3.6122477054595947
269826.76893663406,296,3.4658148288726807
273547.6179597378,300,3.117685556411743
277267.2419910431,304,3.285245656967163
280981.7720873356,308,3.1768765449523926
284683.22418022156,312,3.6908631324768066
288400.80509519577,316,3.3818886280059814
292080.9216272831,320,3.3747293949127197
295696.67181277275,324,3.4419918060302734
299301.01564359665,328,3.6471095085144043
302874.4598765373,332,3.7467360496520996
306444.81024336815,336,3.4906318187713623
310048.34681487083,340,3.711338520050049
