Wall time,Step,Value
225.2390115261078,0,7.731305959168822e-05
3817.8650374412537,4,0.028950445353984833
7462.107979297638,8,0.013874974101781845
11105.360000610352,12,0.02963215671479702
14763.32806301117,16,0.028438905254006386
18425.36987733841,20,0.0360783152282238
22106.606726884842,24,0.023992741480469704
25769.96745467186,28,0.032564926892519
29328.692803382874,32,0.025945547968149185
32850.92384696007,36,0.03419750556349754
36414.50280857086,40,0.04282037168741226
39995.375507593155,44,0.04709874466061592
43534.2699174881,48,0.04202577471733093
47077.73428440094,52,0.05235551670193672
50633.014563560486,56,0.05401184409856796
54216.21283531189,60,0.043940912932157516
57783.69199991226,64,0.05315868556499481
61326.57578134537,68,0.04927642643451691
64872.13285064697,72,0.054255660623311996
68421.41965150833,76,0.04959310591220856
72017.03980946541,80,0.04794052615761757
75635.44274640083,84,0.051096536219120026
79254.87267661095,88,0.05048370733857155
82874.66828632355,92,0.05934848263859749
86485.76710438728,96,0.05358638986945152
90129.75187134743,100,0.05268564075231552
93730.1878798008,104,0.06110163405537605
97293.49764609337,108,0.059407539665699005
100864.66549372673,112,0.04351450130343437
104521.7428765297,116,0.04315897449851036
108223.54669260979,120,0.05090400576591492
111929.98392438889,124,0.05069383978843689
115609.73576641083,128,0.06991229951381683
119206.93908166885,132,0.06698710471391678
122825.65960001945,136,0.06058043986558914
126476.94569659233,140,0.05773242190480232
130073.70312547684,144,0.07261387258768082
133651.6586523056,148,0.056796442717313766
137231.00694346428,152,0.06262005865573883
140788.99260425568,156,0.05434119328856468
144371.08385920525,160,0.059355270117521286
148028.4479176998,164,0.07365310937166214
151695.80379390717,168,0.05848388001322746
155345.91620445251,172,0.04329420253634453
159017.53920650482,176,0.07540881633758545
162702.83075618744,180,0.05272668972611427
166374.5670156479,184,0.07002557069063187
170047.91109585762,188,0.05463277921080589
173709.93765091896,192,0.06317666918039322
177365.16660809517,196,0.0635267049074173
181066.53038430214,200,0.05736871063709259
184776.0149166584,204,0.07885376363992691
188466.77234053612,208,0.0631096139550209
192146.96503162384,212,0.0891907587647438
195833.51864552498,216,0.0833534449338913
199542.23817682266,220,0.05765831097960472
203214.35715818405,224,0.0843229740858078
206919.90521240234,228,0.08320444822311401
210626.02525401115,232,0.0625057965517044
214319.11308002472,236,0.0743868499994278
218044.32363772392,240,0.060724884271621704
221724.1403312683,244,0.09219147264957428
225411.79299139977,248,0.07278184592723846
229086.72343206406,252,0.09797351062297821
232765.57770252228,256,0.08905420452356339
236465.6401093006,260,0.0850345566868782
240173.52626872063,264,0.08647577464580536
243893.70008730888,268,0.08333808928728104
247597.441300869,272,0.07193159312009811
251292.6560230255,276,0.06637776643037796
255030.58058834076,280,0.06706973910331726
258724.6045024395,284,0.09377963095903397
262430.0065882206,288,0.0770566314458847
266130.3250710964,292,0.08870503306388855
269826.76893663406,296,0.09824128448963165
273547.6179597378,300,0.09720263630151749
277267.2419910431,304,0.09182911366224289
280981.7720873356,308,0.10414033383131027
284683.22418022156,312,0.06657623499631882
288400.80509519577,316,0.08741503953933716
292080.9216272831,320,0.09130465239286423
295696.67181277275,324,0.08670671284198761
299301.01564359665,328,0.07678493112325668
302874.4598765373,332,0.07942839711904526
306444.81024336815,336,0.0970471128821373
310048.34681487083,340,0.07022600620985031
